work_id,name,artist_id,style,url,subject,museum_id,size_id
19225,Hollyhocks,810,Impressionism,#REF!,Winter,56,#VALUE!
19227,In the Boudoir,810,Impressionism,#REF!,Autumn/Fall,60,3024
207893,Lady at the Mirror,810,Impressionism,#REF!,Autumn/Fall,,3030
19229,Lady in Pink,810,Impressionism,#REF!,Autumn/Fall,,1620
19231,Lady on a Beach,810,Impressionism,#REF!,Landscape Art,,2016
207900,Mrs. Frieseke at the Kitchen Window,810,Impressionism,#REF!,Autumn/Fall,,2016
19233,Nude at Rest,810,Impressionism,#REF!,Autumn/Fall,35,2016
19235,Nude Seated at Her Dressing Table,810,Impressionism,#REF!,Churches/Temples/Mosques,66,2936
19237,Old Fashion Gown,810,Impressionism,#REF!,Rivers/Lakes,,2016
19239,On the River,810,Impressionism,#REF!,Summer,,2016
19241,Portrait of a Lady,810,Impressionism,#REF!,Flowers,,1620
19243,Summer,810,Impressionism,#REF!,Summer,35,57.745
19245,Sunbath,810,Impressionism,#REF!,Portraits,54,3226
19247,Sunspots,810,Impressionism,#REF!,Portraits,,2016
19249,The Bird Cage,810,Impressionism,#REF!,Portraits,,2020
19253,The Garden Path,810,Impressionism,#REF!,Portraits,,2016
19255,The Garden Pool,810,Impressionism,#REF!,Portraits,,2016
19251,The Garden,810,Impressionism,#REF!,Portraits,,2016
19257,The Gold Locket,810,Impressionism,#REF!,Portraits,,2020
125828,A Lady in Profile,904,,#REF!,Portraits,,40
125839,A Young Girl,904,,#REF!,Portraits,,1620
125850,Aialia Klein,904,,#REF!,Portraits,,1620
126060,Baron Pfuel,904,,#REF!,Portraits,,1624
125861,Chiaruccia,904,,#REF!,Christianity,,30
125872,Countess Julie Von Woyna,904,,#REF!,Jesus Christ,,1620
125883,Girl With Straw Hat,904,,#REF!,Portraits,,1620
125894,Italian Mother with Child,904,,#REF!,Portraits,,1620
125905,Joseph Amerling,904,,#REF!,Portraits,,30
24119,Lost In Dreams,904,,#REF!,Christianity,,1620
125916,Portrait of a Gentleman in a Coat with Fur Collar a Letter,904,,#REF!,Jesus Christ,,1620
125927,Portrait of a Girl with a Red Hairband and a Yellow Headscarf,904,,#REF!,Portraits,,1620
125938,Portrait of a Man,904,,#REF!,Christianity,,30
125960,Portrait of a Young Girl,904,,#REF!,Jesus Christ,,30
126078,Portrait of a Young Girl,904,,#REF!,Christianity,,1624
125949,Portrait of a Young Girl in Profile with Bands in Her Hair,904,,#REF!,Jesus Christ,,1620
125982,Portrait of Count Alexander Von Mensdorff-Pouilly,904,,#REF!,Christianity,,1620
125993,Portrait of Mrs. Plach,904,,#REF!,Christianity,,1620
126004,Profile Portrait of a Girl Facing Right with Roses in Her Hair,904,,#REF!,Christianity,,1620
126015,Scholar in His Study,904,,#REF!,Nude,,1620
126026,The Artist's Brother,904,,#REF!,Marine Art/Maritime,,1620
126037,The Black Page,904,,#REF!,Rivers/Lakes,,1620
24123,The Oriental,904,,#REF!,Rivers/Lakes,,2430
126048,The Painter Ignaz Raffalt as Falstaff,904,,#REF!,Rivers/Lakes,,1620
204167,The Young Eastern Woman,904,,#REF!,Marine Art/Maritime,53,30
126069,Young Bearded Venetian Man in Profile,904,,#REF!,Marine Art/Maritime,,1624
188439,A Woman Seated at a Table and a Man Tuning a Violin,586,Baroque,#REF!,Marine Art/Maritime,43,5468
188444,A Young Woman Seated Drawing,586,Baroque,#REF!,Marine Art/Maritime,43,5468
160935,Man and Woman at a Meal,586,Baroque,#REF!,Marine Art/Maritime,43,5468
160941,Old Woman Meditating,586,Baroque,#REF!,Marine Art/Maritime,43,4860
160947,The Herring-Seller,586,Baroque,#REF!,Marine Art/Maritime,43,4860
160953,The Hunter’s Present,586,Baroque,#REF!,Abstract/Modern Art,43,5468
188449,The Music Lesson,586,Baroque,#REF!,Abstract/Modern Art,43,5468
160959,The Old Drinker,586,Baroque,#REF!,Abstract/Modern Art,43,4860
160452,The Sick Child,586,Baroque,#REF!,Abstract/Modern Art,43,5468
160460,The Weaponsmith,586,Baroque,#REF!,Abstract/Modern Art,43,4860
160468,"Woman Eating, Known as The Cat’s Breakfast",586,Baroque,#REF!,Abstract/Modern Art,43,4860
29982,Chaff Waggons,890,Expressionism,#REF!,Abstract/Modern Art,,2016
180005,Cheerfully Sun in the Moss,890,Expressionism,#REF!,Abstract/Modern Art,,2416
179824,Child with Teddy Bear,890,Expressionism,#REF!,Abstract/Modern Art,,1624
179677,Country Road in Autumn,890,Expressionism,#REF!,Abstract/Modern Art,,2016
179815,Dorfstrasse in Blue,890,Expressionism,#REF!,Abstract/Modern Art,,1624
179737,Dorfstrasse in Murnau,890,Expressionism,#REF!,Abstract/Modern Art,,2016
179657,Evening at the lake,890,Expressionism,#REF!,Abstract/Modern Art,,2016
179667,Farm,890,Expressionism,#REF!,Abstract/Modern Art,,2016
179942,Farmyard in Snow,890,Expressionism,#REF!,Abstract/Modern Art,,2416
179806,Flower Picture with White Rose,890,Expressionism,#REF!,Abstract/Modern Art,,1624
179797,From Siglingen To You,890,Expressionism,#REF!,Abstract/Modern Art,,1624
179687,Fuchsia in Front of a Moonlit Landscape,890,Expressionism,#REF!,Abstract/Modern Art,,2016
179951,Garden Gate,890,Expressionism,#REF!,Abstract/Modern Art,,2416
179747,Gasse in Murnau,890,Expressionism,#REF!,Abstract/Modern Art,,2016
179757,General Villa,890,Expressionism,#REF!,Abstract/Modern Art,,2016
179862,Interior with Christmas Tree,890,Expressionism,#REF!,Abstract/Modern Art,,1620
179960,"Kochel, Snowy Landscape with Houses",890,Expressionism,#REF!,Abstract/Modern Art,,2416
180023,Landscape Dünaberg,890,Expressionism,#REF!,Abstract/Modern Art,,2416
179697,Landscape Study of Murnau,890,Expressionism,#REF!,Abstract/Modern Art,,2016
179707,Landscape with Blue Houses,890,Expressionism,#REF!,Abstract/Modern Art,,2016
179872,Landscape with Farmhouse,890,Expressionism,#REF!,Abstract/Modern Art,,1620
29984,Landscape with White Wall,890,Expressionism,#REF!,Abstract/Modern Art,,2016
29986,Listening (Portrait of Jawlensky),890,Expressionism,#REF!,Abstract/Modern Art,,2016
179767,Lively Landscape with Clouds,890,Expressionism,#REF!,Abstract/Modern Art,,2016
179978,Lively Twilight,890,Expressionism,#REF!,Gardens,,2416
179882,Murnauer Hauptstrasse with Horse Drawn Cart,890,Expressionism,#REF!,Lovers,,1620
179892,Pot Plant,890,Expressionism,#REF!,Nude,,1620
179852,"Rearing Cloud Over the Castle, Murnau",890,Expressionism,#REF!,Christianity,,1620
179902,Rosen,890,Expressionism,#REF!,Christianity,,1620
179833,Self-Portrait with Hat,890,Expressionism,#REF!,Bridges,,1624
150606,Aigneuses,882,Symbolism,#REF!,Winter,,2016
150530,Dance of the Seven Veils,882,Symbolism,#REF!,Rivers/Lakes,,2430
150551,Exotic Dancer,882,Symbolism,#REF!,Winter,,2430
150639,Isolde,882,Symbolism,#REF!,Winter,,1624
150562,Juventa,882,Symbolism,#REF!,Winter,,2430
150573,La Danse de Salome,882,Symbolism,#REF!,Architectures,,2430
150584,Leilah,882,Symbolism,#REF!,Churches/Temples/Mosques,,2430
150617,Oriental Beauty,882,Symbolism,#REF!,Architectures,,2016
150628,Revelation,882,Symbolism,#REF!,Architectures,,2016
150595,Sea Nymphs at a Grotto,882,Symbolism,#REF!,Architectures,,2936
150648,Two Dancers,882,Symbolism,#REF!,Flowers,,2436
153075,A Change of Seasons,844,Post-Impressionism,#REF!,Flowers,,2020
153272,A Young Girl with Bonnet Reading by a Window,844,Post-Impressionism,#REF!,Flowers,,1620
153084,At the Opera,844,Post-Impressionism,#REF!,Flowers,,2020
153345,Ballerinas in the Theatre,844,Post-Impressionism,#REF!,Gardens,,1624
153093,"Bassin de Neptune, Versailles",844,Post-Impressionism,#REF!,Still-Life,,2020
153102,Cinderella,844,Post-Impressionism,#REF!,Flowers,,2020
153283,Gallant Party,844,Post-Impressionism,#REF!,Rivers/Lakes,,1620
153120,La Peche,844,Post-Impressionism,#REF!,Rivers/Lakes,,2020
153228,La Promenade,844,Post-Impressionism,#REF!,Flowers,,2016
153147,Le Reveil de Bebe´,844,Post-Impressionism,#REF!,Flowers,,2020
153327,L'Entracte,844,Post-Impressionism,#REF!,Flowers,,3624
153305,Nymphe near a Pond,844,Post-Impressionism,#REF!,Flowers,,1620
153156,Pan Playing a Tune by the River,844,Post-Impressionism,#REF!,Flowers,,2020
153165,Spirits of the Night,844,Post-Impressionism,#REF!,Flowers,,2020
153261,Sweet Dreams,844,Post-Impressionism,#REF!,Flowers,,2016
153111,The Afternoon,844,Post-Impressionism,#REF!,Flowers,,2020
153174,The Anatomy of Love,844,Post-Impressionism,#REF!,Flowers,,2020
153183,The Arbor,844,Post-Impressionism,#REF!,Flowers,,2020
153192,The Ballet,844,Post-Impressionism,#REF!,Flowers,,2020
153294,The Bath,844,Post-Impressionism,#REF!,Flowers,,1620
153363,The Embrace,844,Post-Impressionism,#REF!,Flowers,,1624
153201,The First Born,844,Post-Impressionism,#REF!,Flowers,,2020
153336,The Joyous Festival,844,Post-Impressionism,#REF!,Still-Life,,3624
153354,The Letter,844,Post-Impressionism,#REF!,Flowers,,1624
153210,The Music,844,Post-Impressionism,#REF!,Flowers,,2020
153239,The Red Carriage,844,Post-Impressionism,#REF!,Nude,,2016
153138,The Return of the Princess,844,Post-Impressionism,#REF!,Flowers,,2020
153129,The Water Fountain of Versailles,844,Post-Impressionism,#REF!,Nude,,2020
153250,The Water Fountain,844,Post-Impressionism,#REF!,Nude,,2016
153219,The Young Artist,844,Post-Impressionism,#REF!,Jesus Christ,,2020
160444,The Adoration of the Magi,727,Renaissance,#REF!,Jesus Christ,43,4872
160428,The Holy Kinship,727,Renaissance,#REF!,Christianity,43,4872
160436,The Tree of Jesse,727,Renaissance,#REF!,Jesus Christ,43,36
199691,A View of a Lake in the Mountains,639,Realism,#REF!,Nude,60,36
132180,Boatmen on the Missouri,639,Realism,#REF!,Deers,,20
132191,Canvassing for a Vote,639,Realism,#REF!,Christianity,,20
132202,Country Politician,639,Realism,#REF!,Christianity,,24
25485,Fur Traders Descending the Missouri,639,Realism,#REF!,Marine Art/Maritime,35,30
132273,Jolly Flatboatmen in Port,639,Realism,#REF!,Marine Art/Maritime,,24
132213,Lighter Relieving a Steamboat Aground,639,Realism,#REF!,Rivers/Lakes,,30
132246,Mississippi Boatman,639,Realism,#REF!,Marine Art/Maritime,,30
132255,Raftsmen Playing Cards,639,Realism,#REF!,Jesus Christ,,24
132264,Shooting for the Beef,639,Realism,#REF!,Marine Art/Maritime,,24
132224,The Jolly Flatboatmen,639,Realism,#REF!,Seascapes,46,24
132235,Three Riders in Landscape,639,Realism,#REF!,Marine Art/Maritime,,20
25487,Ambush for Flamingoes,507,American Art,#REF!,Seascapes,,3624
135619,"Black Hawk, Prominent Sauk Chief, Sauk and Fox",507,American Art,#REF!,Marine Art/Maritime,,1620
135630,Buffalo Bulls Back Fat,507,American Art,#REF!,Marine Art/Maritime,,1620
135641,"Commanding General, a Boy (Wa-Ta-We-Buck-A-Na)",507,American Art,#REF!,Seascapes,,1620
135652,Kee Mo Ra Nia,507,American Art,#REF!,Marine Art/Maritime,,1620
135751,Leopard Hunting in Brazil,507,American Art,#REF!,Portraits,,2016
135610,Medicine Buffalo,507,American Art,#REF!,Marine Art/Maritime,,3624
135663,"One Horn, Head Chief of the Miniconjou Tribe, Teton Dakota Western Sioux",507,American Art,#REF!,Portraits,,1620
135674,"Os-ce-o-la´, The Black Drink, a Warrior of Great Distinction",507,American Art,#REF!,Marine Art/Maritime,,1620
135685,Pigeons Egg Head,507,American Art,#REF!,Portraits,,1620
135696,"Sha-co´-pay, The Six, Chief of the Plains Ojibwa",507,American Art,#REF!,Marine Art/Maritime,,1620
135707,"Sha-ko´-ka, Mint, a Pretty Girl",507,American Art,#REF!,Marine Art/Maritime,,1620
135718,"The White Cloud, Head Chief of the Iowas",507,American Art,#REF!,Marine Art/Maritime,,1620
135729,"Wah-ro-ne´e-sah, The Surrounder, Chief of the Tribe",507,American Art,#REF!,Seascapes,,1620
135740,"Wi-ju´n-jon, Pigeon's Egg Head (The Light) Going To and Returning From Washington",507,American Art,#REF!,Marine Art/Maritime,,1620
29274,Cardinal Manning,683,Symbolism,#REF!,Marine Art/Maritime,47,2936
29276,Hope,683,Symbolism,#REF!,Churches/Temples/Mosques,,2936
29278,Matthew Arnold,683,Symbolism,#REF!,Churches/Temples/Mosques,47,1620
167922,Norah Bourke,683,Symbolism,#REF!,Churches/Temples/Mosques,,2430
29280,Paulo and Francesca,683,Symbolism,#REF!,Portraits,,2936
29282,Portrait of Miss Lilian Macintosh,683,Symbolism,#REF!,Portraits,,1620
29284,Portrait of Thomas Carlyle,683,Symbolism,#REF!,Nude,,1620
167931,Watching for the Return of Theseus,683,Symbolism,#REF!,Portraits,,2436
24860,An Opalescent River,723,Impressionism,#REF!,Portraits,35,2016
150910,Covered Bridge in Winter,723,Impressionism,#REF!,Abstract/Modern Art,,2016
151019,"Evans Landing, Pittsburgh, Pennsylvania",723,Impressionism,#REF!,Abstract/Modern Art,,2416
150921,Evening Light on the Hill,723,Impressionism,#REF!,Abstract/Modern Art,,2016
150932,Farmstead and Stone Fence,723,Impressionism,#REF!,Abstract/Modern Art,,2016
150943,"Fishing Village, St. Ives",723,Impressionism,#REF!,Abstract/Modern Art,,2016
151028,"House by a Stream, Winter",723,Impressionism,#REF!,Abstract/Modern Art,,1620
150964,"Indications of Spring, Shelburne Falls",723,Impressionism,#REF!,Abstract/Modern Art,,2016
150975,Shimmering Tree Shadows,723,Impressionism,#REF!,Abstract/Modern Art,,2016
150986,Sunny Slopes,723,Impressionism,#REF!,Abstract/Modern Art,,2016
151039,Town Along the River,723,Impressionism,#REF!,Abstract/Modern Art,,1620
150997,Winter Landscape,723,Impressionism,#REF!,Abstract/Modern Art,,2016
151008,Winter Landscape,723,Impressionism,#REF!,Abstract/Modern Art,,2016
26354,A Bay Horse Approached by a Stable-Lad with Food and a Halter,789,Realism,#REF!,Abstract/Modern Art,,30
26356,A Marmoset in Three Attitudes,789,Realism,#REF!,Abstract/Modern Art,,20
171482,Colonel Thronton's Hound Lucifer in a Scottish Landscape,789,Realism,#REF!,Abstract/Modern Art,,30
26358,Hunter and Huntsman,789,Realism,#REF!,Abstract/Modern Art,,24
26360,"Portrait of a Racehorse, Possibly Disguise, the Property of the Duke of Hamilton, with Jockey Up",789,Realism,#REF!,Abstract/Modern Art,,20
26362,"Ranger, a Setter, the Property of Elizabeth Gray",789,Realism,#REF!,Abstract/Modern Art,,30
26364,"The Black and White Greyhound Bitch, Juno",789,Realism,#REF!,Abstract/Modern Art,,30
26366,"Turk, a Greyhound, the Property of George Lane Fox",789,Realism,#REF!,Abstract/Modern Art,,30
189151,A Grey Arabian Mare Held by Two Grooms Outside a North Indian Fort,521,Realism,#REF!,Abstract/Modern Art,,6048
189140,A Master of the Royal Buckhounds Clearing a Fence on a Grey Hunter,521,Realism,#REF!,Abstract/Modern Art,,6048
189162,"A Sportsman Thrown Out, Enquiring of a Shepherd",521,Realism,#REF!,Abstract/Modern Art,,6048
168149,"Grey Arabian Mare and Foal, with a Family",521,Realism,#REF!,Abstract/Modern Art,,6854
168112,Mameluke Purchasing an Arabian Stallion,521,Realism,#REF!,Abstract/Modern Art,,6854
189171,Noblemen Before Constantinople,521,Realism,#REF!,Abstract/Modern Art,,6048
189189,Portrait of an Officer of Dragoon Guards,521,Realism,#REF!,Abstract/Modern Art,,4860
189180,Tally Ho,521,Realism,#REF!,Abstract/Modern Art,,6048
189198,The Camp in the Desert,521,Realism,#REF!,Abstract/Modern Art,,4630
186133,A June Day,733,,#REF!,Abstract/Modern Art,,3024
185801,A Snowy Haystack,733,,#REF!,Abstract/Modern Art,,3020
186142,"Across the Meadows, Montclair, New Jersey",733,American Landscape,#REF!,Abstract/Modern Art,,3024
186116,"Albano, Italy, The Roman Campagna",733,,#REF!,Abstract/Modern Art,,4824
185810,"Albano, Italy",733,,#REF!,Abstract/Modern Art,,3020
185819,Apple Blossoms,733,,#REF!,Abstract/Modern Art,,3020
207471,Approaching Storm from the Alban Hills,733,,#REF!,Abstract/Modern Art,53,30
26818,Autumn Meadows,733,Rococo,#REF!,Abstract/Modern Art,35,3020
185828,Berkshire Hills,733,American Landscape,#REF!,Abstract/Modern Art,,3020
186169,Coast of Cornwall,733,American Landscape,#REF!,Abstract/Modern Art,,3024
185837,Conway Valley,733,,#REF!,Abstract/Modern Art,,3020
186071,Cows by a Stream,733,American Landscape,#REF!,Abstract/Modern Art,,2430
26822,Delaware Water Gap,733,American Landscape,#REF!,Abstract/Modern Art,35,3624
207481,"Durham, Connecticut",733,,#REF!,Abstract/Modern Art,53,30
185846,"Early Morning, Montclair, New Jersey",733,American Landscape,#REF!,Abstract/Modern Art,,3020
26824,"Early Morning, Tarpon Springs",733,Rococo,#REF!,Abstract/Modern Art,68,2024
185855,Etretat,733,,#REF!,Abstract/Modern Art,,3020
185864,"Gathering Wood, Montclair, New Jersey",733,,#REF!,Abstract/Modern Art,,3020
185873,Going to Market,733,,#REF!,Abstract/Modern Art,,3020
207489,Harvest Time,733,,#REF!,Abstract/Modern Art,53,24
185882,"Hastings, Evening Landscape",733,American Landscape,#REF!,Abstract/Modern Art,,3020
26826,Home at Montclair,733,Rococo,#REF!,Abstract/Modern Art,,3020
186080,In a Shady Nook,733,American Landscape,#REF!,Abstract/Modern Art,,2430
207540,In the Woods,733,American Landscape,#REF!,Abstract/Modern Art,53,2430
207513,Landscape,733,American Landscape,#REF!,Abstract/Modern Art,53,3024
185900,Landscape View Near Kingston,733,American Landscape,#REF!,Abstract/Modern Art,,3020
199126,Landscape with Cattle,733,Rococo,#REF!,Abstract/Modern Art,60,30
186089,Landscape with Huntsman,733,American Landscape,#REF!,Abstract/Modern Art,,2430
185909,"Leeds, New York",733,American Landscape,#REF!,Spring,,3020
185918,Light Triumphant,733,,#REF!,Seascapes,,3020
122390,Abraham Lincoln,658,,#REF!,Spring,,30
122236,Abraham Lincoln,658,,#REF!,Flowers,67,2936
122247,Alexander Van Rensselaer,658,,#REF!,Flowers,,1620
122258,Euphemia White Van Rensselaer,658,,#REF!,Spring,,1620
122280,Franklin Pierce,658,,#REF!,Flowers,,2632
122269,Franklin Pierce,658,,#REF!,Spring,,40
122291,James Buchanan,658,,#REF!,Rivers/Lakes,,36
122302,James Knox Polk,658,,#REF!,Flowers,,2936
122313,John C. Calhoun,658,,#REF!,Flowers,,40
122324,John Quincy Adams,658,,#REF!,Gardens,,2936
122335,John Tyler,658,,#REF!,Dogs,,1620
122346,Martin Van Buren,658,,#REF!,Flowers,,1620
122399,Millard Fillmore,658,,#REF!,Gardens,,1624
122357,Moses Pond,658,,#REF!,Rivers/Lakes,,1620
122368,Portrait of John Tyler,658,,#REF!,Rivers/Lakes,,30
122417,The Peacemakers,658,,#REF!,Flowers,,4030
122379,William C. Preston,658,,#REF!,Nude,,1620
122408,William T. Sherman,658,,#REF!,Nude,,1624
20708,"A Conversation, The Artist's Brothers, Peter and James Romney",601,Realism,#REF!,Nude,,20
20710,A Man Called Mr. Cross,601,Realism,#REF!,Nude,,20
20714,Admiral Sir Chaloner Ogle,601,Realism,#REF!,Still-Life,35,1620
20718,Allegra or Mirth,601,Realism,#REF!,Nude,41,30
20720,"Ann Wilson with Her Daughter, Sybil",601,Realism,#REF!,Gardens,,2430
20722,Archibald Campbell,601,Realism,#REF!,Nude,,20
20726,"Charlotte, Lady Milnes",601,Realism,#REF!,Autumn/Fall,,1624
20730,Colonel Robert Abercrombie,601,Realism,#REF!,Autumn/Fall,,1620
20732,"Elizabeth, Lady Blunt",601,Realism,#REF!,Still-Life,,2632
20738,"Henrietta, Countess of Warwick, and her Children",601,Realism,#REF!,Flowers,,20
20742,John Flaxman Modeling the Bust of William Hayley,601,Realism,#REF!,Gardens,,24
169011,Joseph Allen,601,Realism,#REF!,Rivers/Lakes,,30
20744,"Lady Elizabeth Stanley, Countess of Derby",601,Realism,#REF!,Nude,35,1620
20746,Laetitia a Court,601,Realism,#REF!,Still-Life,,1620
20748,Miss Juliana Willoughby,601,Realism,#REF!,Winter,,1620
20750,Mr. and Mrs. William Lindow,601,Realism,#REF!,Nude,62,30
20758,Mrs. Thomas Phipps,601,Realism,#REF!,Seascapes,,1620
20760,Portrait of a Man,601,Realism,#REF!,Autumn/Fall,35,1620
20764,Portrait of a Woman (Emily Bertie Pott),601,Realism,#REF!,Seascapes,35,1620
20768,Portrait of Jane Dawkes Robinson,601,Realism,#REF!,Rivers/Lakes,,30
20770,Portrait of Lady Grantham,601,Realism,#REF!,Rivers/Lakes,67,1620
20772,Portrait of Marianne Holbech,601,Realism,#REF!,Rivers/Lakes,67,1620
20774,Portrait of Master Ward,601,Realism,#REF!,Rivers/Lakes,50,30
20776,Portrait of Mr. Adye's Children (The Willett Children),601,Realism,#REF!,Seascapes,67,1620
20778,Portrait of Mrs. Andrew Reid,601,Realism,#REF!,Rivers/Lakes,,30
20782,Portrait of Mrs. Marie-Jean Gomm,601,Realism,#REF!,Rivers/Lakes,,1620
199739,Portrait of Richard Palmer,601,Realism,#REF!,Winter,60,1620
20788,Shepherd Girl (Little Bo-Peep),601,Realism,#REF!,Rivers/Lakes,67,1620
20790,Sir Noah Thomas,601,Realism,#REF!,Rivers/Lakes,,1620
20796,Vice-Admiral Sir Hyde Parker,601,Realism,#REF!,Seascapes,41,1620
21535,A Gentleman Driving a Lady in a Phaeton,603,Romanticism,#REF!,Rivers/Lakes,47,3024
21539,A Lion Attacking a Horse,603,Romanticism,#REF!,Autumn/Fall,,30
21537,A Lion Attacking a Horse,603,Romanticism,#REF!,Gardens,,2016
21541,A Lion Attacking a Stag,603,Romanticism,#REF!,Winter,,2416
21543,A Repose After Shooting,603,Romanticism,#REF!,Seascapes,,3629
21545,A Saddled Bay Hunter,603,Romanticism,#REF!,Churches/Temples/Mosques,,2016
21547,Brown and White Norfolk or Water Spaniel,603,Romanticism,#REF!,Rivers/Lakes,,2016
21549,Bulls Fighting,603,Romanticism,#REF!,Nude,,2016
21551,"Captain Samuel Sharpe Pocklington with His Wife, Pleasance",603,Romanticism,#REF!,Rivers/Lakes,46,30
21553,"Eagle, a Bay Racehorse",603,Romanticism,#REF!,Spring,,2016
21555,"Equestrian Portrait of John Musters, Pilgrim",603,Romanticism,#REF!,Rivers/Lakes,47,3624
21557,Firetail with His Trainer by the Rubbing-Down House on Newmarket Heath,603,Romanticism,#REF!,Flowers,,3024
21559,Foxhound,603,Romanticism,#REF!,Flowers,,2416
21561,"Freeman, the Earl of Clarendon's Gamekeeper, with a Dying Doe and Hound",603,Romanticism,#REF!,Flowers,,3629
21563,Greenland Falcon,603,Romanticism,#REF!,Seascapes,,2016
21567,Horse Frightened by a Lion,603,Romanticism,#REF!,Rivers/Lakes,,3624
21569,Hound Coursing a Stag,603,Romanticism,#REF!,Marine Art/Maritime,67,3024
21571,Hyaena at Newmarket with one of Jenison Shaftos Stablelads,603,Romanticism,#REF!,Marine Art/Maritime,,30
21573,"James Hamilton, 2nd Earl of Clanbrassil, with his Bay Hunter Mowbray",603,Romanticism,#REF!,Marine Art/Maritime,,3024
21575,Lord Clermont's Bay Racehorse Johnny,603,Romanticism,#REF!,Marine Art/Maritime,,2016
21577,"Lustre, Held by a Groom",603,Romanticism,#REF!,Marine Art/Maritime,,2016
21579,Mares and Foals Beneath Large Oak Trees,603,Romanticism,#REF!,Marine Art/Maritime,,3624
21581,Mares and Foals in a Landscape,603,Romanticism,#REF!,Marine Art/Maritime,62,3624
21583,Molly Long-Legs with Her Jockey,603,Romanticism,#REF!,Marine Art/Maritime,47,30
21585,Phaeton with a Pair of Cream Ponies and a Stable-Lad,603,Romanticism,#REF!,Marine Art/Maritime,,2416
21587,Pumpkin with a Stable-lad,603,Romanticism,#REF!,Deers,,2016
21589,The Countess of Coningsby in the Costume of the Charlton Hunt,603,Romanticism,#REF!,Horses,,3024
21591,The Farmer's Wife and the Raven,603,Romanticism,#REF!,Christianity,,2416
21593,The Kongouro from New Holland (Kangaroo),603,Romanticism,#REF!,Christianity,,2016
21595,The Lincolnshire Ox,603,Romanticism,#REF!,Christianity,,30
17658,A Grandmother,533,American Art,#REF!,Portraits,,24
17660,"A Morning Snow, Hudson River",533,American Art,#REF!,Christianity,,24
17662,Anne in White,533,American Art,#REF!,Christianity,,1620
17664,Barnyard and Chickens,533,American Art,#REF!,Nude,,24
17666,Blue Morning,533,American Art,#REF!,Christianity,46,4434
17668,"Blue Snow, the Battery",533,American Art,#REF!,Christianity,,2016
17670,"Bridge, Blackwells Island",533,American Art,#REF!,Christianity,,30
17672,Cliff Dwellers,533,American Art,#REF!,Flowers,60,30
17674,Clouds and Meadow,533,American Art,#REF!,Flowers,,24
17676,Club Night,533,American Art,#REF!,Flowers,46,24
17678,Criehaven Wharf,533,American Art,#REF!,Flowers,,2016
17680,Dempsey and Firpo,533,American Art,#REF!,Flowers,,24
17682,Deserted Factory,533,American Art,#REF!,Flowers,,24
17684,Dock Builders,533,American Art,#REF!,Flowers,,24
17686,Emma in a Purple Dress,533,American Art,#REF!,Flowers,,30
17688,Emma in the Black Print,533,American Art,#REF!,Jesus Christ,,1620
199113,Emma in the Purple Dress,533,American Art,#REF!,Flowers,60,30
17690,Evening Blue,533,American Art,#REF!,Flowers,,24
17692,Evening Swell,533,American Art,#REF!,Flowers,,24
17694,Five Cows,533,American Art,#REF!,Flowers,35,2016
17696,Floating Ice,533,American Art,#REF!,Flowers,,2416
17698,Forty-Two Kids,533,American Art,#REF!,Flowers,,24
17700,"Garaldine Lee, No. 2",533,American Art,#REF!,Flowers,,1620
17702,"Harbor of Monhegan, Fish Boats",533,American Art,#REF!,Flowers,,24
17704,"Horses, Carmel",533,American Art,#REF!,Flowers,,2016
17706,In Virginia,533,American Art,#REF!,Flowers,,2016
17708,Jersey Woods,533,American Art,#REF!,Flowers,,2016
17710,Julie Hudson,533,American Art,#REF!,Musics,35,30
17712,Lady Jean,533,American Art,#REF!,Seascapes,,1632
17714,Love of Winter,533,American Art,#REF!,Seascapes,68,30
23259,A Garden Chair,587,Fauvism,#REF!,Seascapes,35,1620
180041,Atelier I,587,Fauvism,#REF!,Nude,,1620
180328,Balance et Poisson,587,Fauvism,#REF!,Rivers/Lakes,,2416
23261,Boats on the Beach at L'Estaque,587,Fauvism,#REF!,Lovers,35,2016
23263,Bottle and Fishes,587,Fauvism,#REF!,Nude,62,2016
180052,"Compotier, Quotidien du Midi",587,Fauvism,#REF!,Still-Life,,1620
180151,Corbeille de Fleurs,587,Fauvism,#REF!,Nude,,2016
180337,Deux Pommes,587,Fauvism,#REF!,Nude,,2416
23265,Fishing Boats,587,Fauvism,#REF!,Nude,,1620
23267,Fruit Dish,587,Fauvism,#REF!,Nude,,2016
180346,"Fruits, Cruche et Pipe",587,Fauvism,#REF!,Still-Life,,2416
180454,Fruits Verre et Bouteille,587,Fauvism,#REF!,Still-Life,,2020
23269,Guitar and Still Life on a Mantelpiece,587,Fauvism,#REF!,Still-Life,35,1624
23271,Harbor in Normandy,587,Fauvism,#REF!,Flowers,68,2020
23273,House Behind Trees,587,Fauvism,#REF!,Still-Life,35,2016
23275,Houses at L'Estaque,587,Fauvism,#REF!,Nude,,1620
23277,Interior with Palette,587,Fauvism,#REF!,Nude,,2416
180184,La Caisse Verte,587,Fauvism,#REF!,Flowers,,2016
180355,La Desserte,587,Fauvism,#REF!,Landscape Art,,2416
180195,La Lampe sur la Table (Sous la Lampe),587,Fauvism,#REF!,Landscape Art,,2016
180481,La Pianiste,587,Fauvism,#REF!,Landscape Art,,1624
180206,La Toilette dans la Cuisine,587,Fauvism,#REF!,Landscape Art,,2016
